"cbsa_code","state_code","county_code","site_number","date_local","parameter_code","units_of_measure","sample_duration","aqi","arithmetic_mean","marathon"
"16980","17","031","4201","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",62,14.8,"Chicago"
"16980","17","031","3103","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",70,19.1,"Chicago"
"16980","17","031","3301","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",63,15.8,"Chicago"
"16980","17","031","2001","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",51,9.3,"Chicago"
"16980","17","111","0001","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",68,18.3,"Chicago"
"16980","17","031","0050","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",65,16.4,"Chicago"
"16980","17","031","0052","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",72,20.6,"Chicago"
"16980","17","031","0057","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",62,15.2,"Chicago"
"16980","17","031","0076","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",60,14.1,"Chicago"
"16980","17","031","6005","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",67,17.7,"Chicago"
"16980","17","031","4007","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",69,18.7,"Chicago"
"16980","17","031","1016","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",65,16.6,"Chicago"
"16980","17","031","1016","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",65,16.6,"Chicago"
"16980","17","031","4201","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",62,14.8,"Chicago"
"16980","17","031","3103","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",70,19.1,"Chicago"
"16980","17","031","3301","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",63,15.8,"Chicago"
"16980","17","031","2001","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",51,9.3,"Chicago"
"16980","17","111","0001","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",68,18.3,"Chicago"
"16980","17","031","0050","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",65,16.4,"Chicago"
"16980","17","031","0052","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",72,20.6,"Chicago"
"16980","17","031","0057","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",62,15.2,"Chicago"
"16980","17","031","0076","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",60,14.1,"Chicago"
"16980","17","031","6005","2008-10-12","88101","Micrograms/cubic meter (LC)","24 HOUR",67,17.7,"Chicago"
"16980","18","089","0022","2008-10-12","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",58,12.9,"Chicago"
"16980","18","089","0022","2008-10-12","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,12.933333,"Chicago"
"16980","17","043","4002","2008-10-12","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",71,20.1,"Chicago"
"16980","17","043","4002","2008-10-12","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,20.141667,"Chicago"
"16980","17","031","0001","2008-10-12","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",63,15.6,"Chicago"
"16980","17","031","0001","2008-10-12","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,15.695833,"Chicago"
"16980","17","031","6006","2008-10-12","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",75,21.8,"Chicago"
"16980","17","031","6006","2008-10-12","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,21.816667,"Chicago"
"16980","17","031","4201","2008-10-12","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",67,17.9,"Chicago"
"16980","17","031","4201","2008-10-12","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,17.991304,"Chicago"
"16980","17","111","0001","2008-10-12","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",67,17.5,"Chicago"
"16980","17","111","0001","2008-10-12","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,17.5875,"Chicago"
"16980","17","031","0022","2008-10-12","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",59,13.4,"Chicago"
"16980","17","031","0022","2008-10-12","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,13.420833,"Chicago"
"16980","17","031","0057","2008-10-12","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,20.458824,"Chicago"
"16980","17","031","0076","2008-10-12","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",66,16.9,"Chicago"
"16980","17","031","0076","2008-10-12","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,16.929167,"Chicago"
"16980","18","127","0024","2008-10-12","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",59,13.3,"Chicago"
"16980","18","127","0024","2008-10-12","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,13.320833,"Chicago"
"16980","17","031","0076","2008-10-12","88502","Micrograms/cubic meter (LC)","24 HOUR",61,14.3,"Chicago"
"16980","17","031","0001","2009-10-11","44201","Parts per million","1 HOUR",NA,0.010167,"Chicago"
"16980","17","031","0032","2009-10-11","44201","Parts per million","1 HOUR",NA,0.017417,"Chicago"
"16980","17","031","0064","2009-10-11","44201","Parts per million","1 HOUR",NA,0.013375,"Chicago"
"16980","17","031","0001","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",19,0.0095,"Chicago"
"16980","17","031","0032","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",27,0.018083,"Chicago"
"16980","17","031","0064","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",21,0.01475,"Chicago"
"16980","17","031","0001","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",19,0.0095,"Chicago"
"16980","17","031","0032","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",27,0.018083,"Chicago"
"16980","17","031","0064","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",21,0.01475,"Chicago"
"16980","17","031","0001","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",19,0.009941,"Chicago"
"16980","17","031","0032","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",27,0.022529,"Chicago"
"16980","17","031","0064","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",21,0.018765,"Chicago"
"16980","17","031","1601","2009-10-11","44201","Parts per million","1 HOUR",NA,0.012917,"Chicago"
"16980","17","031","0076","2009-10-11","44201","Parts per million","1 HOUR",NA,0.010333,"Chicago"
"16980","17","031","1003","2009-10-11","44201","Parts per million","1 HOUR",NA,0.014417,"Chicago"
"16980","17","031","4002","2009-10-11","44201","Parts per million","1 HOUR",NA,0.010958,"Chicago"
"16980","55","059","0019","2009-10-11","44201","Parts per million","1 HOUR",NA,0.02,"Chicago"
"16980","17","031","1601","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",24,0.012417,"Chicago"
"16980","17","031","0076","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",18,0.009833,"Chicago"
"16980","17","031","1003","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",21,0.014042,"Chicago"
"16980","17","031","4002","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",18,0.011917,"Chicago"
"16980","55","059","0019","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",24,0.02075,"Chicago"
"16980","17","031","1601","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",24,0.012417,"Chicago"
"16980","17","031","0076","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",18,0.009833,"Chicago"
"16980","17","031","1003","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",21,0.014042,"Chicago"
"16980","17","031","4002","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",18,0.011917,"Chicago"
"16980","55","059","0019","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",24,0.02075,"Chicago"
"16980","17","031","1601","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",24,0.013176,"Chicago"
"16980","17","031","0076","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",18,0.011,"Chicago"
"16980","17","031","1003","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",21,0.015176,"Chicago"
"16980","17","031","4002","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",18,0.013941,"Chicago"
"16980","55","059","0019","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",24,0.022706,"Chicago"
"16980","17","031","4007","2009-10-11","44201","Parts per million","1 HOUR",NA,0.016292,"Chicago"
"16980","17","097","1002","2009-10-11","44201","Parts per million","1 HOUR",NA,0.016208,"Chicago"
"16980","17","043","6001","2009-10-11","44201","Parts per million","1 HOUR",NA,0.012375,"Chicago"
"16980","17","031","4201","2009-10-11","44201","Parts per million","1 HOUR",NA,0.015792,"Chicago"
"16980","17","097","1007","2009-10-11","44201","Parts per million","1 HOUR",NA,0.019042,"Chicago"
"16980","17","197","1011","2009-10-11","44201","Parts per million","1 HOUR",NA,0.018125,"Chicago"
"16980","17","111","0001","2009-10-11","44201","Parts per million","1 HOUR",NA,0.01875,"Chicago"
"16980","17","031","0042","2009-10-11","44201","Parts per million","1 HOUR",NA,0.01925,"Chicago"
"16980","17","031","0072","2009-10-11","44201","Parts per million","1 HOUR",NA,0.019667,"Chicago"
"16980","17","089","0005","2009-10-11","44201","Parts per million","1 HOUR",NA,0.015625,"Chicago"
"16980","17","031","7002","2009-10-11","44201","Parts per million","1 HOUR",NA,0.017875,"Chicago"
"16980","17","031","4007","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",24,0.016375,"Chicago"
"16980","17","097","1002","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",19,0.015875,"Chicago"
"16980","17","043","6001","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",22,0.010958,"Chicago"
"16980","17","031","4201","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",24,0.016083,"Chicago"
"16980","17","097","1007","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",25,0.019208,"Chicago"
"16980","17","197","1011","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",22,0.017083,"Chicago"
"16980","17","111","0001","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",25,0.018042,"Chicago"
"16980","17","031","0042","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",28,0.021417,"Chicago"
"16980","17","031","0072","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",28,0.022542,"Chicago"
"16980","17","089","0005","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",25,0.013958,"Chicago"
"16980","17","031","7002","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",28,0.02125,"Chicago"
"16980","17","031","4007","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",24,0.016375,"Chicago"
"16980","17","097","1002","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",19,0.015875,"Chicago"
"16980","17","043","6001","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",22,0.010958,"Chicago"
"16980","17","031","4201","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",24,0.016083,"Chicago"
"16980","17","097","1007","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",25,0.019208,"Chicago"
"16980","17","197","1011","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",22,0.017083,"Chicago"
"16980","17","111","0001","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",25,0.018042,"Chicago"
"16980","17","031","0042","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",28,0.021417,"Chicago"
"16980","17","031","0072","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",28,0.022542,"Chicago"
"16980","17","089","0005","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",25,0.013958,"Chicago"
"16980","17","031","7002","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",28,0.02125,"Chicago"
"16980","17","031","4007","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",24,0.018294,"Chicago"
"16980","17","097","1002","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",19,0.016588,"Chicago"
"16980","17","043","6001","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",22,0.010765,"Chicago"
"16980","17","031","4201","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",24,0.017647,"Chicago"
"16980","17","097","1007","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",25,0.021,"Chicago"
"16980","17","197","1011","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",22,0.017,"Chicago"
"16980","17","111","0001","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",25,0.018412,"Chicago"
"16980","17","031","0042","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",28,0.025294,"Chicago"
"16980","17","031","0072","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",28,0.026824,"Chicago"
"16980","17","089","0005","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",25,0.013765,"Chicago"
"16980","17","031","7002","2009-10-11","44201","Parts per million","8-HR RUN AVG BEGIN HOUR",28,0.025647,"Chicago"
"16980","17","031","1016","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Chicago"
"16980","17","031","1016","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Chicago"
"16980","17","031","0052","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",27,4.8,"Chicago"
"16980","17","031","1016","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Chicago"
"16980","17","031","0052","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",27,4.8,"Chicago"
"16980","17","031","1016","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Chicago"
"16980","17","031","1016","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Chicago"
"16980","17","031","0052","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",27,4.8,"Chicago"
"16980","17","031","1016","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Chicago"
"16980","17","031","0052","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",27,4.8,"Chicago"
"16980","17","031","1016","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Chicago"
"16980","17","031","1016","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Chicago"
"16980","17","031","0052","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",27,4.8,"Chicago"
"16980","17","031","1016","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Chicago"
"16980","17","031","1016","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Chicago"
"16980","17","031","0052","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",27,4.8,"Chicago"
"16980","17","031","1016","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Chicago"
"16980","17","031","1016","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Chicago"
"16980","17","031","0052","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",27,4.8,"Chicago"
"16980","17","031","1016","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Chicago"
"16980","17","031","1016","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",33,5.9,"Chicago"
"16980","17","031","0052","2009-10-11","88101","Micrograms/cubic meter (LC)","24 HOUR",27,4.8,"Chicago"
"16980","18","089","0022","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",47,8.4,"Chicago"
"16980","18","089","0022","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",47,8.4,"Chicago"
"16980","18","127","0024","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",34,6.1,"Chicago"
"16980","18","089","0022","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",47,8.4,"Chicago"
"16980","18","089","0022","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",47,8.4,"Chicago"
"16980","18","127","0024","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",34,6.1,"Chicago"
"16980","18","089","0022","2009-10-11","88101","Micrograms/cubic meter (LC)","1 HOUR",NA,8.420833,"Chicago"
"16980","18","089","0022","2009-10-11","88101","Micrograms/cubic meter (LC)","1 HOUR",NA,8.420833,"Chicago"
"16980","18","127","0024","2009-10-11","88101","Micrograms/cubic meter (LC)","1 HOUR",NA,6.1125,"Chicago"
"16980","18","127","0024","2009-10-11","88101","Micrograms/cubic meter (LC)","1 HOUR",NA,6.1125,"Chicago"
"16980","18","089","0022","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",47,8.4,"Chicago"
"16980","18","089","0022","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",47,8.4,"Chicago"
"16980","18","127","0024","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",34,6.1,"Chicago"
"16980","18","089","0022","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",47,8.4,"Chicago"
"16980","18","127","0024","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",34,6.1,"Chicago"
"16980","18","089","0022","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",47,8.4,"Chicago"
"16980","18","089","0022","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",47,8.4,"Chicago"
"16980","18","127","0024","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",34,6.1,"Chicago"
"16980","18","089","0022","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",47,8.4,"Chicago"
"16980","18","089","0022","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",47,8.4,"Chicago"
"16980","18","127","0024","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",34,6.1,"Chicago"
"16980","18","089","0022","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",47,8.4,"Chicago"
"16980","18","089","0022","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",47,8.4,"Chicago"
"16980","18","127","0024","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",34,6.1,"Chicago"
"16980","18","089","0022","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",47,8.4,"Chicago"
"16980","18","089","0022","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",47,8.4,"Chicago"
"16980","18","127","0024","2009-10-11","88101","Micrograms/cubic meter (LC)","24-HR BLK AVG",34,6.1,"Chicago"
"16980","17","043","4002","2009-10-11","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",32,5.8,"Chicago"
"16980","17","043","4002","2009-10-11","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,5.804167,"Chicago"
"16980","17","031","0001","2009-10-11","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",36,6.5,"Chicago"
"16980","17","031","0001","2009-10-11","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,6.5875,"Chicago"
"16980","17","031","6006","2009-10-11","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",32,5.8,"Chicago"
"16980","17","031","6006","2009-10-11","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,5.858333,"Chicago"
"16980","17","031","4201","2009-10-11","88502","Micrograms/cubic meter (LC)","24-HR BLK AVG",48,8.6,"Chicago"
"16980","17","031","4201","2009-10-11","88502","Micrograms/cubic meter (LC)","1 HOUR",NA,8.6375,"Chicago"
