"Race (0=Boston, 1=Chicago, 2=NYC, 3=TC, 4=D)",Year,"Sex (0=F, 1=M)",Flag,Age (yr),%CR,"Td, C","Tw, C",%rh,"Tg, C",SR W/m2,DP,Wind,WBGT
2,2005,0,Green,60,67.88679687,12.33333333,12.2,98.33333333,18,142.7333333,12.06666667,4.666666667,13.37333333
2,2005,0,Green,61,57.73593732,12.33333333,12.2,98.33333333,18,142.7333333,12.06666667,4.666666667,13.37333333
2,2005,0,Green,62,69.57081043,12.33333333,12.2,98.33333333,18,142.7333333,12.06666667,4.666666667,13.37333333
2,2005,0,Green,63,83.03122442,12.33333333,12.2,98.33333333,18,142.7333333,12.06666667,4.666666667,13.37333333
2,2005,0,Green,64,65.6882236,12.33333333,12.2,98.33333333,18,142.7333333,12.06666667,4.666666667,13.37333333
2,2005,0,Green,65,85.15963045,12.33333333,12.2,98.33333333,18,142.7333333,12.06666667,4.666666667,13.37333333
2,2005,0,Green,66,85.34674307,12.33333333,12.2,98.33333333,18,142.7333333,12.06666667,4.666666667,13.37333333
2,2005,0,Green,67,98.57326628,12.33333333,12.2,98.33333333,18,142.7333333,12.06666667,4.666666667,13.37333333
2,2005,0,Green,68,104.993568,12.33333333,12.2,98.33333333,18,142.7333333,12.06666667,4.666666667,13.37333333
2,2005,0,Green,69,130.2537715,12.33333333,12.2,98.33333333,18,142.7333333,12.06666667,4.666666667,13.37333333
2,2005,0,Green,70,91.04198339,12.33333333,12.2,98.33333333,18,142.7333333,12.06666667,4.666666667,13.37333333
2,2005,0,Green,71,129.9847971,12.33333333,12.2,98.33333333,18,142.7333333,12.06666667,4.666666667,13.37333333
2,2005,0,Green,72,58.7884458,12.33333333,12.2,98.33333333,18,142.7333333,12.06666667,4.666666667,13.37333333
2,2005,0,Green,73,160.1917904,12.33333333,12.2,98.33333333,18,142.7333333,12.06666667,4.666666667,13.37333333
2,2005,0,Green,74,62.58917086,12.33333333,12.2,98.33333333,18,142.7333333,12.06666667,4.666666667,13.37333333
2,2005,0,Green,77,145.37481,12.33333333,12.2,98.33333333,18,142.7333333,12.06666667,4.666666667,13.37333333
2,2005,0,Green,78,145.9478424,12.33333333,12.2,98.33333333,18,142.7333333,12.06666667,4.666666667,13.37333333
2,2005,0,Green,80,228.2540054,12.33333333,12.2,98.33333333,18,142.7333333,12.06666667,4.666666667,13.37333333
2,2005,0,Green,81,239.6912642,12.33333333,12.2,98.33333333,18,142.7333333,12.06666667,4.666666667,13.37333333
2,2004,0,Green,18,94.25798152,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,19,53.23353994,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,20,46.02970413,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,21,31.99625775,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,22,28.14875453,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,23,34.27669278,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,24,5.215764238,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,25,10.89931002,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,26,17.98620044,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,27,31.51678166,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,28,2.806689276,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,29,0.491170623,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,30,0.456087007,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,31,7.484504736,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,32,16.10337972,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,33,1.952987955,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,34,17.72892059,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,35,4.022921296,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,36,13.0394106,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,37,6.724359724,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,38,33.84399485,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,39,24.83920009,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,40,32.66284645,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,41,17.17927728,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,42,25.27189802,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,43,28.46450708,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,44,22.07928897,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,45,29.7742954,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,46,44.12349433,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,47,35.24733949,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,48,52.14594784,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,49,35.97240089,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,50,35.07192141,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,51,48.42708455,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,52,32.58098468,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,53,43.55046193,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,54,45.91275874,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,55,51.07005029,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,56,56.19225822,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,57,32.31201029,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,58,46.8366273,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,59,78.18968542,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,60,61.05718629,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,61,64.67079874,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,62,82.30616302,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,63,56.18056368,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,64,97.71956496,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,65,82.36463572,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,66,84.65676529,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,67,104.8532335,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,68,105.7069349,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,69,98.03531751,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,70,126.3477956,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,71,66.34311776,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,72,193.0651386,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,73,154.0287686,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,74,290.9484271,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,75,116.7933575,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,76,174.5877675,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2004,0,Green,77,163.9457373,18.8,11.46555556,0.402450731,30.38611111,542.038,5,10.8,15.98311111
2,2003,0,Yellow,18,63.59542778,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,19,55.77877843,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,20,49.69403071,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,21,41.71573721,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,22,29.16522342,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,23,21.03683177,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,24,30.04272024,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,25,16.61470962,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,26,5.634453296,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,27,-1.270061194,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,28,3.279067082,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,29,-0.438748412,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,30,33.78362776,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,31,-0.900588847,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,32,1.119963053,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,33,21.09456183,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,34,14.44405958,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,35,0.450294423,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,36,8.047569565,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,37,6.107839741,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,38,15.04445214,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,39,16.64934765,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,40,36.173652,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,41,23.90024247,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,42,6.650502251,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,43,23.5076781,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,44,31.75152985,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,45,26.85602124,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,46,32.61748066,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,47,50.36369934,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,48,32.20182427,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,49,36.46230227,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,50,51.3797483,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,51,49.80949082,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,52,40.97679252,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,53,46.1724974,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,54,46.49578571,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,55,52.25724512,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,56,54.37016511,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,57,41.94665743,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,58,63.83789401,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,59,61.93280222,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,60,66.77058076,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,61,83.00427202,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,62,49.33610438,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,63,50.73317169,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,64,132.7791248,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,65,84.82854174,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,66,95.75106801,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,67,101.016049,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,68,81.67648078,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,69,83.53538852,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,70,102.6324905,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,71,105.1033368,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,73,172.5897702,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,74,153.6543124,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,75,162.8795751,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,76,127.3063157,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,77,148.3316014,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2003,0,Yellow,79,216.995728,18.4,14.26555556,0.636925439,34.775,573.408,11.4,5.2,18.78088889
2,2002,0,White,18,90.82092137,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,19,62.11753839,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,20,22.04133472,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,21,22.16834084,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,22,15.73721279,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,23,21.04837779,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,24,18.28888119,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,25,20.84054959,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,26,2.366932225,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,27,4.768502482,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,28,3.001962822,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,29,16.79944579,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,30,30.06581226,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,31,1.096871031,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,32,5.368895047,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,33,1.951275834,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,34,3.221337028,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,35,1.835815726,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,36,6.535042143,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,37,17.59612054,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,38,21.56794827,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,39,5.057152754,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,40,14.20159335,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,41,18.63526152,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,42,31.41669553,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,43,27.43332179,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,44,41.21925875,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,45,30.850941,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,46,35.76954162,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,47,22.49162914,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,48,26.94838933,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,49,38.33275603,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,50,33.35642536,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,51,39.17561483,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,52,48.00831313,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,53,45.72220298,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,54,48.95508602,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,55,29.73097795,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,56,42.03902552,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,57,41.96974945,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,58,48.00831313,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,59,71.87391756,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,60,66.1701882,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,61,53.34257014,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,62,48.32005542,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,63,53.75822653,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,64,90.80937536,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,65,56.81791941,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,66,111.5229188,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,67,85.34811223,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,68,95.27768156,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,69,75.41854289,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,70,107.493361,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,71,119.7321325,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,72,217.9771389,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,73,238.9562406,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,74,144.4752338,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,75,124.9393834,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,76,136.0120079,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,77,177.0234384,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,78,223.3344879,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,79,271.0887888,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2002,0,White,85,226.2556287,7.2,2.738888889,0.438235921,20.43833333,566.408,-3.8,10,6.724888889
2,2001,0,Green,18,78.51382488,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,19,83.23732719,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,20,38.11059908,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,21,43.09907834,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,22,29.98847926,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,23,10.52995392,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,24,19.75806452,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,25,-0.253456221,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,26,6.947004608,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,27,13.41013825,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,28,1.566820276,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,29,15.40322581,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,30,0.34562212,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,31,0.34562212,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,32,17.05069124,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,33,1.105990783,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,34,1.059907834,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,35,4.850230415,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,36,5.69124424,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,37,4.504608295,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,38,32.4078341,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,39,3.686635945,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,40,11.73963134,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,41,17.45391705,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,42,29.97695853,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,43,18.41013825,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,44,12.5921659,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,45,34.78110599,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,46,17.61520737,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,47,36.5437788,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,48,43.38709677,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,49,29.85023041,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,50,36.60138249,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,51,43.62903226,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,52,41.41705069,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,53,52.67281106,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,54,40,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,55,63.67511521,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,56,46.92396313,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,57,47.99539171,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
2,2001,0,Green,58,73.19124424,14.2,8.433333333,0.443661153,29.28222222,559.718,2.2,6.8,13.17977778
